tipoInmueble;tipoOperacion;precio;habitaciones;tamano;planta;distrito;ciudad;eficienciaEnergetica;ascensor;terraza;trastero;garaje;balcon;aireAcondicinado;piscina;banos
0;1;395000;3;104;0;barajas;madrid-capital;C;True;False;False;Comunitario;False;True;True;2
0;1;565000;3;148;0;barajas;madrid-capital;A;True;True;True;Comunitario;True;False;True;2
0;1;653000;3;265;0;barajas;madrid-capital;C;False;True;True;Privado;False;False;True;3
0;1;465000;3;112;0;barajas;madrid-capital;B;True;False;True;Privado;False;False;True;2
0;1;570000;4;160;0;barajas;madrid-capital;C;True;False;True;Privado;False;True;True;3
0;1;850000;4;180;0;barajas;madrid-capital;B;True;True;True;Privado;False;True;True;3
0;1;265000;3;98;1;barajas;madrid-capital;A;True;True;False;Privado;False;False;False;2
0;1;155000;1;34;1;barajas;madrid-capital;C;False;False;True;No-detallado;False;True;False;1
0;1;510000;4;158;3;barajas;madrid-capital;C;True;True;False;No-detallado;False;True;True;2
0;1;510000;4;158;3;barajas;madrid-capital;C;True;True;False;No-detallado;False;True;True;2
0;1;145000;1;54;1;barajas;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;1;235000;2;100;0;barajas;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;1;740000;5;150;0;barajas;madrid-capital;C;False;True;False;Privado;False;False;True;3
0;1;850000;4;180;0;barajas;madrid-capital;B;True;True;True;Privado;False;True;True;3
0;1;750000;3;166;0;barajas;madrid-capital;C;False;True;False;No-detallado;False;True;False;3
0;1;126000;2;60;1;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;153000;3;78;2;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;97000;2;60;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;125000;3;62;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;349000;3;221;2;carabanchel;madrid-capital;C;True;True;True;Privado;True;True;False;2
0;1;171000;2;75;1;carabanchel;madrid-capital;C;True;True;False;Privado;False;True;False;1
0;1;271300;3;89;3;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;165000;1;60;0;carabanchel;madrid-capital;C;True;True;False;Privado;False;True;False;1
0;1;128000;3;103;3;carabanchel;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;230000;4;97;0;carabanchel;madrid-capital;C;True;False;False;No-detallado;False;True;True;2
0;1;349000;3;221;2;carabanchel;madrid-capital;C;True;True;True;Privado;True;True;False;2
0;1;175000;1;50;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;127900;3;65;2;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;350000;4;141;6;carabanchel;madrid-capital;C;True;True;False;Privado;False;True;False;2
0;1;128000;3;103;3;carabanchel;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;150500;1;64;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;164000;0;83;3;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;0
0;1;88532;2;64;2;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;259000;3;101;0;carabanchel;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;1;90000;2;53;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;130000;1;60;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;260000;2;60;0;carabanchel;madrid-capital;C;True;True;True;Privado;False;True;True;1
0;1;159000;2;65;0;carabanchel;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;284000;3;115;0;carabanchel;madrid-capital;C;True;False;True;No-detallado;False;True;True;2
0;1;510000;4;176;3;carabanchel;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;1;145000;0;55;3;carabanchel;madrid-capital;C;True;True;True;No-detallado;False;False;False;1
0;1;276500;4;103;2;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;550000;1;379;0;carabanchel;madrid-capital;C;True;False;True;Privado;False;False;False;1
0;1;95000;2;48;4;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;115000;2;64;3;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;120000;2;59;3;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;117500;1;62;0;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;82800;1;25;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;139500;3;78;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;135000;0;56;3;carabanchel;madrid-capital;C;True;True;True;No-detallado;False;False;False;1
0;1;185000;2;60;1;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;99000;2;44;3;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;110700;2;58;0;carabanchel;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;110500;3;79;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;112350;3;67;3;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;167500;3;75;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;83000;2;52;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;85000;2;52;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;115000;3;60;2;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;135000;2;62;3;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;98000;2;48;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;122000;3;72;2;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;97000;2;53;0;carabanchel;madrid-capital;C;True;False;False;No-detallado;True;False;False;1
0;1;246000;3;95;1;carabanchel;madrid-capital;C;True;False;False;Privado;False;True;True;2
0;1;126000;2;60;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;135000;0;0;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;0
0;1;129000;3;85;1;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;120000;3;61;3;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;342000;3;132;1;carabanchel;madrid-capital;C;True;True;True;Privado;False;True;False;2
0;1;124000;2;57;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;125000;2;51;3;carabanchel;madrid-capital;C;False;True;False;No-detallado;True;True;False;1
0;1;149000;3;86;2;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;137000;3;64;3;carabanchel;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;1;71000;2;50;0;carabanchel;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;129000;3;70;1;carabanchel;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;139900;3;66;0;carabanchel;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;299990;1;83;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;625000;2;245;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;1;290000;2;68;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;485000;1;73;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;1;1378000;4;148;4;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;1;389000;2;94;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;1;682000;4;196;0;centro;madrid-capital;C;True;False;True;No-detallado;False;False;False;2
0;1;174000;0;35;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;199000;1;48;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;199900;1;55;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;419500;2;58;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;1;164000;0;30;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;299990;1;83;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;199900;1;48;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;525000;1;78;3;centro;madrid-capital;C;True;False;True;No-detallado;True;True;False;1
0;1;260000;1;55;0;centro;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;769000;3;160;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;1;298900;2;70;1;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;1;425000;2;88;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;1;271000;1;68;0;centro;madrid-capital;C;True;False;True;No-detallado;False;False;False;1
0;1;345000;2;72;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;592200;2;149;1;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;1;272000;2;110;5;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;545000;4;134;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;480000;2;113;1;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;1750000;2;166;3;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;3
0;1;150000;0;26;5;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;760000;3;155;5;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;2
0;1;847000;4;157;0;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;1;180000;1;35;1;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;1;165000;2;50;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;1;178000;1;48;2;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;168000;1;50;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;225000;2;63;3;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;340000;3;89;4;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;1;895000;3;226;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;True;3
0;1;133000;1;32;3;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;340000;0;88;2;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;0
0;1;163000;1;35;4;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;190000;1;35;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;1;145000;1;30;3;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;221000;1;68;1;centro;madrid-capital;C;True;False;False;Privado;False;True;False;1
0;1;165000;0;36;2;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;368500;3;76;2;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;1;360000;3;108;2;centro;madrid-capital;C;False;False;True;No-detallado;True;True;False;2
0;1;975000;2;120;6;centro;madrid-capital;C;True;True;True;No-detallado;False;True;False;2
0;1;1290000;3;177;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;3
0;1;1274000;2;238;1;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;3
0;1;405000;2;77;5;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;320000;2;60;5;centro;madrid-capital;C;True;True;True;No-detallado;False;False;False;1
0;1;465000;2;105;0;centro;madrid-capital;C;False;True;False;No-detallado;False;True;False;2
0;1;169000;0;20;3;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;395000;1;55;2;centro;madrid-capital;C;True;False;False;Privado;False;True;False;1
0;1;1150000;0;140;4;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;0
0;1;315000;2;110;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;1;220000;2;38;2;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;2025000;4;249;0;centro;madrid-capital;C;True;True;True;No-detallado;True;True;False;5
0;1;440000;4;131;1;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;1;950000;2;151;1;centro;madrid-capital;C;False;False;True;No-detallado;True;True;False;2
0;1;398000;2;78;2;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;1;925000;4;160;0;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;1;245000;0;77;0;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;2
0;1;525000;1;78;3;centro;madrid-capital;C;True;False;True;No-detallado;True;True;False;1
0;1;820000;3;177;4;chamartin;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;1;800000;2;103;3;chamartin;madrid-capital;C;True;True;False;No-detallado;False;True;False;2
0;1;2500000;5;369;0;chamartin;madrid-capital;C;False;True;False;Privado;False;False;False;4
0;1;340000;3;74;2;chamartin;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;735000;4;180;9;chamartin;madrid-capital;C;True;False;False;Privado;False;True;True;3
0;1;845000;4;187;3;chamartin;madrid-capital;C;False;True;True;Privado;False;True;False;3
0;1;945000;4;169;0;chamartin;madrid-capital;C;True;False;False;Privado;False;False;False;4
0;1;204000;2;49;0;chamartin;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;639000;3;121;0;chamartin;madrid-capital;C;True;False;True;No-detallado;False;False;False;2
0;1;1250000;3;207;3;chamartin;madrid-capital;C;True;False;False;Comunitario;False;True;False;4
0;1;550000;2;80;1;chamartin;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;1;545000;4;118;5;chamartin;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;1;399500;4;102;0;chamartin;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;800000;4;180;0;chamartin;madrid-capital;C;True;False;False;Privado;False;False;False;3
0;1;599000;3;186;0;chamartin;madrid-capital;C;True;False;True;No-detallado;False;False;False;3
0;1;632000;3;120;0;chamartin;madrid-capital;C;True;True;False;Privado;False;False;True;2
0;1;1700000;5;390;1;chamartin;madrid-capital;C;True;False;False;Privado;False;False;False;5
0;1;420000;1;78;0;chamartin;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;1;950000;4;239;12;chamartin;madrid-capital;C;True;False;True;Privado;False;True;True;3
0;1;1000000;4;191;1;chamartin;madrid-capital;C;True;True;True;Privado;True;True;False;2
0;1;1080000;3;309;1;chamartin;madrid-capital;C;True;False;True;Privado;False;True;True;3
0;1;1650000;5;275;2;chamartin;madrid-capital;C;True;False;False;Privado;False;True;True;4
0;1;599900;5;159;0;chamartin;madrid-capital;C;True;True;True;Privado;False;False;False;2
0;1;1000000;3;150;6;chamartin;madrid-capital;C;True;True;True;No-detallado;False;False;False;2
0;1;1250000;3;193;1;chamartin;madrid-capital;C;True;True;False;No-detallado;False;True;False;3
0;1;398000;1;69;3;chamartin;madrid-capital;C;True;True;False;Privado;False;True;False;1
0;1;2523500;4;465;7;chamartin;madrid-capital;C;True;True;True;Privado;False;True;True;4
0;1;1300000;4;210;2;chamartin;madrid-capital;C;True;True;True;Privado;False;True;True;3
0;1;585000;2;96;7;chamartin;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;375000;2;66;0;chamartin;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;1;1013200;5;206;0;chamartin;madrid-capital;C;False;False;True;Privado;False;False;True;4
0;1;810000;5;150;2;chamartin;madrid-capital;C;True;True;True;No-detallado;True;False;False;2
0;1;1399000;5;330;9;chamartin;madrid-capital;C;True;True;True;Privado;True;True;False;4
0;1;495000;2;79;4;chamartin;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;1;1350000;4;291;2;chamartin;madrid-capital;C;True;False;True;No-detallado;False;False;False;3
0;1;1350000;4;253;5;chamartin;madrid-capital;C;True;True;False;No-detallado;False;True;False;4
0;1;820000;0;236;6;chamartin;madrid-capital;C;True;True;True;Privado;False;False;True;0
0;1;875000;3;183;7;chamartin;madrid-capital;C;True;False;False;No-detallado;True;True;False;3
0;1;275000;1;53;1;chamartin;madrid-capital;C;True;False;False;Privado;False;True;True;1
0;1;1600000;5;264;4;chamartin;madrid-capital;C;True;False;True;No-detallado;False;True;False;4
0;1;475000;2;87;0;chamartin;madrid-capital;C;True;True;False;No-detallado;False;True;False;2
0;1;525000;2;90;0;chamartin;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;1;5100000;8;601;0;chamartin;madrid-capital;C;False;True;True;Privado;True;False;True;6
0;1;1400000;4;208;2;chamartin;madrid-capital;C;True;False;True;Privado;False;False;False;4
0;1;1085000;3;186;0;chamartin;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;1390000;5;185;0;chamartin;madrid-capital;C;False;False;True;Privado;False;False;False;2
0;1;285000;1;45;0;chamartin;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;1;669000;4;165;5;chamartin;madrid-capital;C;True;True;False;No-detallado;False;True;False;3
0;1;1090000;4;233;0;chamartin;madrid-capital;C;False;True;True;No-detallado;False;True;False;3
0;1;895000;3;148;1;chamartin;madrid-capital;C;True;False;True;Comunitario;False;True;True;3
